X,Y,Z,formation
598814.1705271,7507739.50188075,706.,Marra_Mamba_Iron_Formation
599130.03807278,7507799.49952838,706.,Marra_Mamba_Iron_Formation
598839.00158503,7508302.00835683,706.,Marra_Mamba_Iron_Formation
597938.20896279,7509023.06833676,680.,Marra_Mamba_Iron_Formation
597799.21193375,7509173.06733353,680.,Marra_Mamba_Iron_Formation
624617.541459532,7456896.02259666,659.,Marra_Mamba_Iron_Formation
625937.58690463,7459482.10905927,729.,Marra_Mamba_Iron_Formation
627317.23147592,7460747.62000041,697.,Marra_Mamba_Iron_Formation
628809.85902925,7461694.07866047,679.,Marra_Mamba_Iron_Formation
629392.02041025,7462410.04811266,650.,Marra_Mamba_Iron_Formation
572504.6229758095,7470837.506850675,698.,Marra_Mamba_Iron_Formation
573278.35962535,7469582.8897078,665.,Marra_Mamba_Iron_Formation
572849.27162535,7467624.87046839,637.,Marra_Mamba_Iron_Formation
570968.25985959,7466565.78007556,642.,Marra_Mamba_Iron_Formation
570199.01202832,7465296.69873128,692.,Marra_Mamba_Iron_Formation
568417.05019539,7465026.6921491,604.,Marra_Mamba_Iron_Formation
566657.36646691,7465430.70957262,579.,Marra_Mamba_Iron_Formation
563294.24120928,7466956.59990474,575.,Marra_Mamba_Iron_Formation
562221.26940418,7467344.400209,557.,Marra_Mamba_Iron_Formation
561740.28844755,7467824.37013023,581.,Marra_Mamba_Iron_Formation
561328.4801212,7468150.9317699,581.,Marra_Mamba_Iron_Formation
560272.42967014,7469404.68014952,561.,Marra_Mamba_Iron_Formation
560243.08144673,7471232.00872738,576.,Marra_Mamba_Iron_Formation
560804.65132042,7472911.31986714,671.,Marra_Mamba_Iron_Formation
560603.88147336,7474870.85060273,719.,Marra_Mamba_Iron_Formation
559843.11085947,7476701.84029689,594.,Marra_Mamba_Iron_Formation
559882.37326011,7478260.83004672,685.,Marra_Mamba_Iron_Formation
558162.91084616,7480427.79096314,569.,Marra_Mamba_Iron_Formation
551577.23946023,7484982.25264948,535.,Marra_Mamba_Iron_Formation
546587.2301426,7486772.72179265,614.,Marra_Mamba_Iron_Formation
541719.80946737,7488918.16017195,559.,Marra_Mamba_Iron_Formation
558811.318578861,7432344.791590717,385.,Marra_Mamba_Iron_Formation
559603.62280696,7431954.73008362,501.,Marra_Mamba_Iron_Formation
559815.13096807,7431790.23354559,501.,Marra_Mamba_Iron_Formation
560484.92952504,7431472.70233134,378.,Marra_Mamba_Iron_Formation
567173.9248012297,7432225.770121203,384.,Jeerinah_Formation
568286.7722156445,7432718.376280851,398.,Jeerinah_Formation
568099.5846960568,7433026.027087048,389.,Jeerinah_Formation
568796.1598516,7433198.92069455,389.,Jeerinah_Formation
569452.2150709864,7433269.812299919,392.,Jeerinah_Formation
571763.4107860937,7431230.763851837,434.,Jeerinah_Formation
572851.9423888,7431291.49740247,431.,Jeerinah_Formation
574893.13837607,7431798.50211254,425.,Jeerinah_Formation
576854.29908177,7432812.51994983,440.,Jeerinah_Formation
578201.73920884,7432692.03957877,456.,Jeerinah_Formation
578235.9647307516,7432721.395365129,456.,Jeerinah_Formation
578373.0076264722,7432516.328537099,456.,Jeerinah_Formation
581043.45047002,7433572.58964689,449.,Jeerinah_Formation
582017.31841689,7435414.13914934,446.,Jeerinah_Formation
581216.78105866,7438856.172737,447.,Jeerinah_Formation
584338.55886033,7441818.26823096,464.,Jeerinah_Formation
588794.51972798,7442832.4112648,480.,Jeerinah_Formation
590288.76870571,7442725.45002078,496.,Jeerinah_Formation
594077.72005476,7442699.00869032,523.,Jeerinah_Formation
598320.18069653,7444220.08849657,537.,Jeerinah_Formation
602414.45034985,7445782.10180785,521.,Jeerinah_Formation
607285.28958331,7448676.3891933,498.,Jeerinah_Formation
607606.3261307369,7448783.6255809525,492.,Jeerinah_Formation
607922.6782673373,7448720.323645967,492.,Jeerinah_Formation
610193.64117841,7450730.70950563,513.,Jeerinah_Formation
610730.796709902,7451110.2224072935,516.,Jeerinah_Formation
613609.0504880613,7451320.768774652,510.,Jeerinah_Formation
614169.33890293,7453078.65161816,543.,Jeerinah_Formation
616396.1585288714,7456336.749640994,515.,Jeerinah_Formation
617657.8768490183,7456691.238982138,548.,Jeerinah_Formation
619370.07011523,7459848.70872834,583.,Jeerinah_Formation
621249.24920152,7461837.18911133,579.,Jeerinah_Formation
623749.55091475,7463370.06101232,589.,Jeerinah_Formation
624190.3977716,7463794.05036629,593.,Jeerinah_Formation
511975.4630899804,7440367.300462693,272.,Ashburton_Formation
518270.44010171,7437879.86878448,295.,Ashburton_Formation
525673.43952098,7435421.32075942,296.,Ashburton_Formation
529633.45147145,7433182.28526008,301.,Ashburton_Formation
535218.29096663,7431543.47704781,317.,Ashburton_Formation
538369.4424905,7430010.481101,323.,Ashburton_Formation
541023.91968337,7428659.94421913,311.,Ashburton_Formation
541025.79736506,7429339.56362007,313.,Ashburton_Formation
540763.47503117,7429545.75375735,322.,Ashburton_Formation
537534.47270811,7431463.6879425,320.,Ashburton_Formation
536874.50849949,7432625.92947526,318.,Ashburton_Formation
538201.36878804,7433039.87131123,333.,Ashburton_Formation
544473.85259143,7430625.63202366,327.,Ashburton_Formation
553121.87357961,7427293.91822562,318.,Ashburton_Formation
558371.55388982,7424651.25247311,331.,Ashburton_Formation
562752.7867451,7421578.90040497,339.,Ashburton_Formation
518763.52624178265,7495714.531122275,515.,Jeerinah_Formation
518363.05026823,7494563.41782064,547.,Jeerinah_Formation
518195.8643252904,7494528.239645133,547.,Jeerinah_Formation
516849.1357519965,7495855.40267385,532.,Jeerinah_Formation
515921.67771425,7494697.41118314,555.,Jeerinah_Formation
514551.1056523393,7494050.715764282,571.,Jeerinah_Formation
514537.91812547395,7494035.572267138,571.,Jeerinah_Formation
512146.23179449,7492458.34878469,556.,Jeerinah_Formation
534059.7768013722,7438712.202743671,330.,Jeerinah_Formation
536537.9403461,7440464.90940567,347.,Jeerinah_Formation
538220.15843249,7440801.41336731,363.,Jeerinah_Formation
542119.08841386,7439770.39843073,370.,Jeerinah_Formation
543695.44208582,7439197.40155151,376.,Jeerinah_Formation
544288.9643614783,7439069.778623269,383.,Jeerinah_Formation
543281.2971382448,7439857.891763732,380.,Jeerinah_Formation
544537.12093042,7439450.89842389,394.,Jeerinah_Formation
547974.16040706,7438308.86103545,414.,Jeerinah_Formation
550952.02956055,7437568.32760042,431.,Jeerinah_Formation
552272.03253424,7436300.84897089,391.,Jeerinah_Formation
536359.3862957179,7463694.659576168,406.,Jeerinah_Formation
536668.2998848,7463136.24797424,394.,Jeerinah_Formation
