index,X,Y,Z,formation
1384,592730.19016843,7448330.56794527,546.0,Boongal_Formation
1385,593470.28725012,7448521.58876849,526.0,Boongal_Formation
1386,594185.6096168,7448782.61109388,516.0,Boongal_Formation
1387,595991.79002356,7451179.68829309,551.0,Boongal_Formation
1388,595106.11977088,7452210.18930136,556.0,Boongal_Formation
1389,621507.05084538,7477180.67855461,758.0,Boongal_Formation
1390,620899.09136472,7479048.72916369,659.0,Boongal_Formation
1391,620945.19902087,7479385.73928769,659.0,Boongal_Formation
1392,621405.27902821,7481178.37035181,644.0,Boongal_Formation
1393,606829.83020369,7458663.37869939,557.0,Boongal_Formation
1394,608499.87185723,7459468.869387,587.0,Boongal_Formation
1395,608952.16007541,7460981.3305884,603.0,Boongal_Formation
1396,609244.72920803,7462309.81879243,609.0,Boongal_Formation
1397,609672.11815132,7462587.31835643,609.0,Boongal_Formation
1398,611723.57137544,7463359.32080052,601.0,Boongal_Formation
1399,613023.0523821999,7465147.34020765,569.0,Boongal_Formation
1400,614050.59111992,7465917.85039316,573.0,Boongal_Formation
1401,620063.4796453828,7481881.813669372,635.0,Boongal_Formation
1402,618242.55132242,7482067.46126824,697.0,Boongal_Formation
1403,616116.69143914,7481703.56143304,670.0,Boongal_Formation
1404,613988.74225497,7480932.68815268,674.0,Boongal_Formation
1405,612222.30159294,7480480.10668507,640.0,Boongal_Formation
1406,609413.95895242,7480492.92126179,634.0,Boongal_Formation
1407,606820.06903446,7480653.46876606,629.0,Boongal_Formation
1408,604359.83142197,7480813.42955118,629.0,Boongal_Formation
1409,601827.74989955,7480616.93111655,634.0,Boongal_Formation
1410,600121.90970037,7480333.44020173,637.0,Boongal_Formation
1411,597553.63211259,7480163.95917059,624.0,Boongal_Formation
1412,595954.1079374935,7479825.838275622,631.0,Boongal_Formation
1413,596175.9246235733,7479769.080390232,638.0,Boongal_Formation
1414,595937.76885852,7479724.92152534,631.0,Boongal_Formation
1415,592745.23842625,7479062.45152307,641.0,Boongal_Formation
1416,591227.92082661,7478255.91999031,653.0,Boongal_Formation
1417,592603.9313186,7477420.92134441,670.0,Boongal_Formation
1418,593287.39021137,7476717.40068444,692.0,Boongal_Formation
1419,591378.66196031,7476523.86824359,790.0,Boongal_Formation
1420,590117.73901478,7476142.33894518,680.0,Boongal_Formation
1421,589510.18068566,7475439.32172551,666.0,Boongal_Formation
1422,588168.8889290999,7474205.27028384,703.0,Boongal_Formation
1423,590453.51873258,7471876.260663701,719.0,Boongal_Formation
1424,591795.78106313,7470634.27850365,748.0,Boongal_Formation
1425,591844.20870231,7470124.77772508,703.0,Boongal_Formation
1426,635642.5861610756,7467325.175094698,663.0,Boongal_Formation
1427,633605.71869896,7469814.8780235,702.0,Boongal_Formation
1428,631097.4299840999,7470604.96013128,880.0,Boongal_Formation
1429,629171.42947418,7472123.96163426,692.0,Boongal_Formation
1430,626521.39189963,7472500.8602737,895.0,Boongal_Formation
1431,626292.88014936,7472578.35153737,895.0,Boongal_Formation
1432,546825.1023163041,7509272.83168071,586.0,Jeerinah_Formation
1433,546630.13927686,7507705.65140969,599.0,Jeerinah_Formation
1434,545931.30883853,7506525.65259948,594.0,Jeerinah_Formation
1435,544725.58995021,7504406.66118496,553.0,Jeerinah_Formation
1436,543024.98047813,7502538.15122619,534.0,Jeerinah_Formation
1437,539886.78845347,7500575.63855817,534.0,Jeerinah_Formation
1438,538240.74927739,7499470.63115928,502.0,Jeerinah_Formation
1439,535866.53942217,7499031.61027688,508.0,Jeerinah_Formation
1440,534225.2438334881,7499178.531705108,513.0,Jeerinah_Formation
1441,534326.9077286279,7499001.033844558,513.0,Jeerinah_Formation
1442,533411.8113769001,7499131.08997597,510.0,Jeerinah_Formation
1443,530968.91269837,7499419.56981413,512.0,Jeerinah_Formation
1444,529891.58282573,7499586.56086062,508.0,Jeerinah_Formation
1445,527312.15062956,7499283.029891401,502.0,Jeerinah_Formation
1446,525344.555691165,7499018.081952954,510.0,Jeerinah_Formation
1447,525323.5354382729,7499014.580489381,510.0,Jeerinah_Formation
1448,525203.03762528,7498994.5084804995,510.0,Jeerinah_Formation
1449,523301.66977703787,7498630.076919503,501.0,Jeerinah_Formation
1450,523421.171001496,7498427.4639817625,501.0,Jeerinah_Formation
1451,523169.7519519,7498336.99168633,501.0,Jeerinah_Formation
1452,521526.32992318,7497779.45848245,493.0,Jeerinah_Formation
1453,519791.9410330858,7497415.959913788,510.0,Jeerinah_Formation
1454,520201.70876547525,7496264.298594778,515.0,Jeerinah_Formation
1455,520062.09934969,7496119.93977221,515.0,Jeerinah_Formation
1456,519908.90890563,7495993.45121334,515.0,Jeerinah_Formation
1457,644270.745067956,7470348.425151469,817.0,Jeerinah_Formation
1458,641733.07065943,7472430.71094342,798.0,Jeerinah_Formation
1459,640092.16055101,7473731.71911092,758.0,Jeerinah_Formation
1460,638629.26159228,7475019.23137761,753.0,Jeerinah_Formation
1461,637838.38929143,7475642.72687409,747.0,Jeerinah_Formation
1462,633487.40793711,7476969.23050293,752.0,Jeerinah_Formation
1463,630501.97016395,7477717.31196585,902.0,Jeerinah_Formation
1464,628303.94179026,7479543.36985919,725.0,Jeerinah_Formation
1465,627465.04742605,7480986.34956414,743.0,Jeerinah_Formation
1466,627490.05774915,7483544.85897072,721.0,Jeerinah_Formation
1467,627949.76104511,7484777.84916301,681.0,Jeerinah_Formation
1468,626574.16851316,7486629.40877314,674.0,Jeerinah_Formation
1469,622367.98176133,7486550.47911974,677.0,Jeerinah_Formation
1470,618956.0221155,7486315.52839519,765.0,Jeerinah_Formation
1471,617786.63004656,7486474.55320808,773.0,Jeerinah_Formation
1472,617027.01006834,7487210.55012264,786.0,Jeerinah_Formation
1473,615852.60094147,7488967.529018599,782.0,Jeerinah_Formation
1474,614215.20881753,7489670.05867813,789.0,Jeerinah_Formation
1475,612403.65059208,7491207.66806692,759.0,Jeerinah_Formation
1476,609759.3503325,7492286.80112451,756.0,Jeerinah_Formation
1477,606686.45062258,7493755.31039001,738.0,Jeerinah_Formation
1478,603668.02985859,7495087.76785667,754.0,Jeerinah_Formation
1479,601302.18074122,7498242.33118734,737.0,Jeerinah_Formation
1480,598664.42105854,7501342.38870241,717.0,Jeerinah_Formation
1481,597168.66964027,7503898.96905572,699.0,Jeerinah_Formation
1482,595047.51910482,7505340.032044901,693.0,Jeerinah_Formation
1483,594095.66933033,7507216.58168967,689.0,Jeerinah_Formation
1484,595781.70135564,7508440.56012937,679.0,Jeerinah_Formation
1485,596325.54742363,7509147.57823284,677.0,Jeerinah_Formation
1486,570157.44131453,7424104.37902604,403.0,Beasley_River_Quartzite
1487,570635.68998477,7424065.38103585,413.0,Beasley_River_Quartzite
1488,571172.51204638,7424035.88874154,423.0,Beasley_River_Quartzite
1489,626377.6863075449,7451143.259661366,613.0,Weeli_Wolli_Formation
1490,627709.28939218,7452950.38126077,683.0,Weeli_Wolli_Formation
1491,629721.02900178,7453731.84052717,639.0,Weeli_Wolli_Formation
1492,630664.17176946,7453953.33906537,629.0,Weeli_Wolli_Formation
1493,631570.59129433,7453939.81776548,624.0,Weeli_Wolli_Formation
1494,632212.72217165,7454040.30838462,617.0,Weeli_Wolli_Formation
1495,632186.37997643,7454305.32228617,624.0,Weeli_Wolli_Formation
1496,632054.50990605,7454430.8184623,640.0,Weeli_Wolli_Formation
1497,631924.80899643,7454678.34018373,640.0,Weeli_Wolli_Formation
1498,630547.96041259,7455386.89134594,647.0,Weeli_Wolli_Formation
1499,629799.3601199001,7456015.43035343,657.0,Weeli_Wolli_Formation
1500,629680.7546891633,7456385.778522577,728.0,Weeli_Wolli_Formation
1501,630007.622684771,7456329.464618454,728.0,Weeli_Wolli_Formation
1502,630051.9294881,7456767.43971232,728.0,Weeli_Wolli_Formation
1503,631205.44937082,7458606.91265232,834.0,Weeli_Wolli_Formation
1504,637291.0500062,7458439.79015105,706.0,Weeli_Wolli_Formation
1505,643084.53758632,7458386.67043318,778.0,Weeli_Wolli_Formation
1506,644270.745067956,7452162.796659778,693.0,Weeli_Wolli_Formation
1507,640521.56007707,7452332.811205099,664.0,Weeli_Wolli_Formation
1508,636876.86211331,7453215.31069742,619.0,Weeli_Wolli_Formation
1509,633519.44850502,7453929.77220384,615.0,Weeli_Wolli_Formation
1510,633526.35060948,7453647.27012698,615.0,Weeli_Wolli_Formation
1511,634177.5896226,7453053.26015695,628.0,Weeli_Wolli_Formation
1512,634285.53901768,7452685.23950915,612.0,Weeli_Wolli_Formation
1513,634274.91052784,7452606.25148356,612.0,Weeli_Wolli_Formation
1514,634128.81847837,7452314.73063207,612.0,Weeli_Wolli_Formation
1515,633855.90118112,7451903.70931861,613.0,Weeli_Wolli_Formation
1516,633906.85258239,7451619.18925491,613.0,Weeli_Wolli_Formation
1517,634992.98819297,7450633.72058973,605.0,Weeli_Wolli_Formation
1518,637630.23059575,7448518.86934629,670.0,Weeli_Wolli_Formation
1519,642074.76014957,7445317.35857822,694.0,Weeli_Wolli_Formation
1520,644085.3592388,7443386.35951983,663.0,Weeli_Wolli_Formation
1521,601954.6072158924,7421210.0584493065,524.0,Weeli_Wolli_Formation
1522,597778.41994384,7424409.71928326,533.0,Weeli_Wolli_Formation
1523,593990.5208257,7426632.18844321,576.0,Weeli_Wolli_Formation
1524,592429.960929,7427266.67019557,584.0,Weeli_Wolli_Formation
1525,591054.52873146,7429621.24108538,586.0,Weeli_Wolli_Formation
1526,590348.82859037,7432864.30134123,648.0,Weeli_Wolli_Formation
1527,588496.5311941,7436871.83942175,670.0,Weeli_Wolli_Formation
1528,589315.84961504,7438064.89016312,668.0,Weeli_Wolli_Formation
1529,593252.13926997,7437904.97916061,679.0,Weeli_Wolli_Formation
1530,594338.57918691,7437762.46945467,641.0,Weeli_Wolli_Formation
1531,599325.69999966,7438118.53174474,697.0,Weeli_Wolli_Formation
1532,604455.24819986,7440042.07112876,584.0,Weeli_Wolli_Formation
1533,609673.69145158,7441841.16877452,472.0,Weeli_Wolli_Formation
1534,615390.83922016,7443248.64042107,562.0,Weeli_Wolli_Formation
1535,618449.89120591,7444980.24091735,566.0,Weeli_Wolli_Formation
1536,620411.57975738,7447971.66778791,585.0,Weeli_Wolli_Formation
1537,621107.94092222,7449427.66111328,632.0,Weeli_Wolli_Formation
1538,622506.36894151,7451044.14044962,717.0,Weeli_Wolli_Formation
1539,622960.23035226,7451904.63945553,610.0,Weeli_Wolli_Formation
1540,644270.745067956,7478149.457081403,776.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1541,639802.54013724,7479544.72245521,741.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1542,634779.14923458,7481339.2498536,831.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1543,631810.67869819,7483655.29985925,715.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1544,632292.65936513,7485300.33126187,720.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1545,632166.35916721,7487375.88040885,691.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1546,631696.24053279,7487872.88041649,720.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1547,629569.58101166,7488700.40032256,703.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1548,628569.57936052,7489440.920512799,709.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1549,628228.05966075,7490209.440457599,726.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1550,628144.71756354,7491724.46788531,799.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1551,627689.46763493,7492432.99814059,730.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1552,627478.29889363,7493352.02983454,719.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1553,627899.78120133,7494255.55828312,719.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1554,628573.2287861,7495220.58003993,769.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1555,628520.00107297,7496318.59976718,817.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1556,628840.07163767,7497462.62144167,745.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1557,629634.24004058,7498257.62818369,720.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1558,630841.00045031,7498614.12852851,724.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1559,632169.6811233001,7499278.13160509,741.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1560,633360.58012774,7500111.63925477,762.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1561,633401.81970051,7500619.64959975,768.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1562,632813.33053008,7501648.15073003,795.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1563,631987.29061828,7502268.64937086,753.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1564,629562.65063636,7502822.15896185,744.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1565,627339.87891371,7503475.65925246,870.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1566,625001.57046062,7503944.67127527,833.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1567,623012.17182058,7504901.18941984,781.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1568,620765.83147149,7506107.71267936,797.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1569,619802.71783727,7506796.72056821,798.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1570,619283.32935471,7506800.73023963,898.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1571,619177.02177237,7506430.71900526,898.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1572,619650.7697233001,7505071.71001209,805.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1573,619874.27885758,7504376.70218889,835.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1574,619586.15963589,7504248.70978123,965.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1575,618168.07093683,7504383.21045686,846.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1576,617090.63905827,7504348.23032092,1023.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1577,612251.04981129,7506245.23132025,759.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1578,609522.1803189,7507052.26162508,967.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1579,607621.84864371,7507620.79070529,727.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1580,605684.35146571,7509097.34176517,846.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1581,627546.3774302651,7456749.818679747,706.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1582,629601.48919432,7460321.01089821,719.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1583,631929.52028675,7461114.36763761,665.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1584,636029.87082183,7460162.29020364,670.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1585,642775.67083713,7459818.13153082,696.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1586,644270.745067956,7450319.088366786,854.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1587,641871.24212641,7450300.82213989,822.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1588,640872.73836584,7449988.84983773,699.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1589,640498.29027813,7449593.36886548,792.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1590,640352.69000685,7449364.86951445,729.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1591,641392.82949087,7448594.85857347,735.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1592,643348.25880461,7447242.80942202,853.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1593,644242.76850354,7447159.80091015,703.0,Mount_McRae_Shale_and_Mount_Sylvia_Formation
1594,644270.745067956,7474978.998708068,768.0,Wittenoom_Formation
1595,641404.32993304,7476856.18973041,755.0,Wittenoom_Formation
1596,636056.17911725,7479468.20819801,761.0,Wittenoom_Formation
1597,630875.23155096,7481440.30176871,710.0,Wittenoom_Formation
1598,630022.34011445,7482283.31193005,757.0,Wittenoom_Formation
1599,630120.1628297,7483104.80940602,743.0,Wittenoom_Formation
1600,630701.60917459,7484662.82978464,704.0,Wittenoom_Formation
1601,630417.7891156,7486507.36097689,683.0,Wittenoom_Formation
1602,629289.59975586,7487786.89051522,696.0,Wittenoom_Formation
1603,627499.70025071,7488392.40970512,701.0,Wittenoom_Formation
1604,625459.38853242,7488937.39884775,708.0,Wittenoom_Formation
1605,624478.89925372,7491119.44797257,762.0,Wittenoom_Formation
1606,624138.33817718,7491721.97101705,722.0,Wittenoom_Formation
1607,623719.76747315,7492049.98218861,755.0,Wittenoom_Formation
1608,620260.67779239,7494211.08044764,715.0,Wittenoom_Formation
1609,617797.96146384,7494787.62948782,727.0,Wittenoom_Formation
1610,615485.34159368,7496397.18958833,728.0,Wittenoom_Formation
1611,613947.89986851,7497073.7095787,723.0,Wittenoom_Formation
1612,611781.71927329,7496951.25953278,731.0,Wittenoom_Formation
1613,607938.87938295,7498408.32111379,715.0,Wittenoom_Formation
1614,604288.36955378,7503116.84230813,699.0,Wittenoom_Formation
1615,600796.54908412,7505577.419348799,692.0,Wittenoom_Formation
1616,602912.78833452,7505815.38107341,694.0,Wittenoom_Formation
1617,603997.36847086,7506899.87038932,701.0,Wittenoom_Formation
1618,600743.64149384,7508857.45956101,673.0,Wittenoom_Formation
1619,600161.66074499,7509068.98951455,673.0,Wittenoom_Formation
1620,580142.1939849602,7481223.949129468,681.0,Wittenoom_Formation
1621,579923.80793991,7481180.46014098,745.0,Wittenoom_Formation
1622,578956.36969972,7481001.48918216,881.0,Wittenoom_Formation
1623,579163.0595234876,7489534.982185207,709.0,Wittenoom_Formation
1624,579536.20002778,7488274.05145785,732.0,Wittenoom_Formation
1625,580122.89062219,7487290.54921797,722.0,Wittenoom_Formation
1626,580578.66859299,7486092.03122388,734.0,Wittenoom_Formation
1627,580072.61242983,7484901.52900112,753.0,Wittenoom_Formation
1628,580072.6121955999,7484514.52197358,753.0,Wittenoom_Formation
1629,579893.96087216,7484038.00900148,771.0,Wittenoom_Formation
1630,581590.74025317,7483531.98187172,787.0,Wittenoom_Formation
1631,583257.7796737,7482549.4484817,771.0,Wittenoom_Formation
1632,582186.18161302,7481507.41820376,788.0,Wittenoom_Formation
1633,581382.41881268,7480882.40945328,718.0,Wittenoom_Formation
1634,644270.745067956,7449521.057910721,748.0,Wittenoom_Formation
1635,642847.91973949,7449542.80052607,760.0,Wittenoom_Formation
1636,642821.48955322,7449331.29079155,710.0,Wittenoom_Formation
1637,644170.76825517,7447611.29084059,716.0,Wittenoom_Formation
1638,511975.4630899804,7469063.784078899,337.0,Boolgeeda_Iron_Formation
1639,514437.21017819,7467464.49992464,421.0,Boolgeeda_Iron_Formation
1640,518001.32011036,7465395.56962293,435.0,Boolgeeda_Iron_Formation
1641,520018.59949149,7464334.59121377,409.0,Boolgeeda_Iron_Formation
1642,520932.72097633,7463992.59028929,402.0,Boolgeeda_Iron_Formation
1643,522018.86161153,7463719.08017992,426.0,Boolgeeda_Iron_Formation
1644,522964.7582466,7463364.07151339,399.0,Boolgeeda_Iron_Formation
1645,522245.45133154,7463215.07983492,413.0,Boolgeeda_Iron_Formation
1646,520572.17896331,7463065.10102025,419.0,Boolgeeda_Iron_Formation
1647,519911.05932159,7463126.09834611,373.0,Boolgeeda_Iron_Formation
1648,518656.1307196025,7463884.377582856,365.0,Boolgeeda_Iron_Formation
1649,516916.90135019,7463861.97020897,363.0,Boolgeeda_Iron_Formation
1650,514398.12038947,7464108.94503981,381.0,Boolgeeda_Iron_Formation
1651,513621.16315522813,7463390.942779478,340.0,Boolgeeda_Iron_Formation
1652,512685.33083576,7462198.07937375,432.0,Boolgeeda_Iron_Formation
1653,512879.59932717,7461829.07162551,467.0,Boolgeeda_Iron_Formation
1654,513578.91862871,7460993.56997244,381.0,Boolgeeda_Iron_Formation
1655,515486.17144842,7506054.43928292,514.0,Boolgeeda_Iron_Formation
1656,518147.55064301,7506708.46830145,537.0,Boolgeeda_Iron_Formation
1657,522038.30834021,7507295.01888625,549.0,Boolgeeda_Iron_Formation
1658,522830.17991646,7507498.02971488,545.0,Boolgeeda_Iron_Formation
1659,528251.49777606,7508655.6207957,571.0,Boolgeeda_Iron_Formation
1660,531319.2002574457,7509272.83168071,602.0,Boolgeeda_Iron_Formation
1661,514960.5220412419,7506014.799766063,510.0,Boolgeeda_Iron_Formation
1662,536416.8419033919,7509272.83168071,647.0,Boolgeeda_Iron_Formation
1663,535236.12080613,7507823.178549901,607.0,Boolgeeda_Iron_Formation
1664,534139.71219015,7507214.15991703,595.0,Boolgeeda_Iron_Formation
1665,531892.83827708,7505828.63113672,576.0,Boolgeeda_Iron_Formation
1666,530434.15044808,7505322.11950393,560.0,Boolgeeda_Iron_Formation
1667,529782.18970675,7504852.11161834,565.0,Boolgeeda_Iron_Formation
1668,526041.91148805,7504086.54089708,544.0,Boolgeeda_Iron_Formation
1669,520982.51921596,7503437.48049479,521.0,Boolgeeda_Iron_Formation
1670,517652.70088917,7502787.44062305,521.0,Boolgeeda_Iron_Formation
1671,517080.59917109,7502644.35628174,521.0,Boolgeeda_Iron_Formation
1672,513818.36993938,7501716.39831503,513.0,Boolgeeda_Iron_Formation
1673,513385.4606240596,7501375.657377145,508.0,Boolgeeda_Iron_Formation
1674,517370.42881591385,7501993.256651895,518.0,Boolgeeda_Iron_Formation
1675,516241.76033915,7501804.9294619,521.0,Boolgeeda_Iron_Formation
1676,514334.49884595,7501923.40979993,513.0,Boolgeeda_Iron_Formation
1677,514060.62744425,7501835.89929229,513.0,Boolgeeda_Iron_Formation
1678,512792.74388923706,7502336.584249772,499.0,Boolgeeda_Iron_Formation
1679,512631.95939612,7502295.90037691,499.0,Boolgeeda_Iron_Formation
1680,512205.34899032,7502189.87979815,532.0,Boolgeeda_Iron_Formation
1681,566929.02991635,7430026.195602496,502.0,Wittenoom_Formation
1682,570030.04297439,7429317.01134136,451.0,Wittenoom_Formation
1683,571096.33013033,7429026.95945754,525.0,Wittenoom_Formation
1684,571173.1801106668,7429081.885823274,525.0,Wittenoom_Formation
1685,572054.6372914597,7428434.378724044,572.0,Wittenoom_Formation
1686,572392.30969886,7428524.47091626,572.0,Wittenoom_Formation
1687,572641.8063672293,7428990.161106125,541.0,Wittenoom_Formation
1688,571739.8632856921,7429814.207610216,537.0,Wittenoom_Formation
1689,572260.06917345,7429979.48862873,471.0,Wittenoom_Formation
1690,511975.4630899804,7506276.240837318,500.0,Boolgeeda_Iron_Formation
1691,512937.30900718,7506316.39923804,524.0,Boolgeeda_Iron_Formation
1692,513905.09013048,7506559.41086117,532.0,Boolgeeda_Iron_Formation
1693,514178.83874169,7506621.92036775,532.0,Boolgeeda_Iron_Formation
1694,515080.5581321496,7497751.487196152,558.0,Wittenoom_Formation
1695,513056.37108889,7496788.87036938,545.0,Wittenoom_Formation
1696,512248.70058102,7496421.85992813,586.0,Wittenoom_Formation
1697,516441.4552099111,7498634.50437797,625.0,Wittenoom_Formation
1698,516091.26101893,7498037.406657401,527.0,Wittenoom_Formation
1699,515870.97036341,7497621.41056542,527.0,Wittenoom_Formation
1700,522249.95825072477,7500072.981502291,563.0,Wittenoom_Formation
1701,519637.33970909996,7499435.95032536,514.0,Wittenoom_Formation
1702,519111.767893185,7499085.720226312,514.0,Wittenoom_Formation
1703,519189.53477518685,7498808.957019739,521.0,Wittenoom_Formation
1704,517576.33932652,7497748.93173469,536.0,Wittenoom_Formation
1705,571817.528149532,7470904.6927886885,720.0,Wittenoom_Formation
1706,572116.95084936,7468822.88026641,643.0,Wittenoom_Formation
1707,570424.18899307,7467341.86986157,685.0,Wittenoom_Formation
1708,567832.17060709,7465913.27082376,592.0,Wittenoom_Formation
1709,563997.06862081,7467076.76605359,579.0,Wittenoom_Formation
1710,561801.78110886,7468504.51026558,576.0,Wittenoom_Formation
1711,561325.67091912,7468822.04966225,576.0,Wittenoom_Formation
1712,560638.0504338,7470594.38799758,602.0,Wittenoom_Formation
1713,561484.39943436,7473160.83933976,613.0,Wittenoom_Formation
1714,561219.8783505999,7475276.85005153,648.0,Wittenoom_Formation
1715,560690.94948686,7477048.84036277,655.0,Wittenoom_Formation
1716,559447.8107520001,7479693.82096476,632.0,Wittenoom_Formation
1717,558495.6914021,7480910.31282782,599.0,Wittenoom_Formation
1718,560603.7176071614,7431574.261833366,355.0,Wittenoom_Formation
1719,561057.01027411,7431486.21075652,355.0,Wittenoom_Formation
1720,561647.44792149,7431322.69023797,455.0,Wittenoom_Formation
1721,540988.4467666362,7489998.235904718,540.0,Wittenoom_Formation
1722,541378.81007008,7490759.65119098,564.0,Wittenoom_Formation
1723,542381.1376752502,7491084.486207495,565.0,Wittenoom_Formation
1724,542402.766578806,7491085.370697993,565.0,Wittenoom_Formation
1725,542645.92785563,7491090.14969537,604.0,Wittenoom_Formation
1726,543146.00116325,7491940.15245489,574.0,Wittenoom_Formation
1727,543799.723652186,7492181.08866352,608.0,Wittenoom_Formation
1728,543957.2065007278,7492086.975648427,600.0,Wittenoom_Formation
1729,544311.50854058,7492303.15922438,604.0,Wittenoom_Formation
1730,546566.36916235,7493067.16939007,540.0,Wittenoom_Formation
1731,548555.10852428,7492681.192445098,572.0,Wittenoom_Formation
1732,550765.35881959,7493413.72030961,627.0,Wittenoom_Formation
1733,551089.65006068,7493424.71879152,627.0,Wittenoom_Formation
1734,552634.9772555999,7493409.73085291,639.0,Wittenoom_Formation
1735,553888.03141949,7493460.25061205,605.0,Wittenoom_Formation
1736,555822.10822433,7493634.262409401,592.0,Wittenoom_Formation
1737,556922.0983658059,7494201.792198773,602.0,Wittenoom_Formation
1738,556940.3447977321,7494212.12631713,602.0,Wittenoom_Formation
1739,557645.18948471,7494528.27913837,614.0,Wittenoom_Formation
1740,559725.051557234,7495356.947120739,635.0,Wittenoom_Formation
1741,562029.0186816982,7495724.22322755,644.0,Wittenoom_Formation
1742,564834.27911496,7496468.82077167,680.0,Wittenoom_Formation
1743,567886.02863499,7496305.88998408,674.0,Wittenoom_Formation
1744,569395.5387564047,7496422.033577737,636.0,Wittenoom_Formation
1745,569416.9360669743,7496424.825439283,636.0,Wittenoom_Formation
1746,611136.9698085589,7421210.0584493065,498.0,Boolgeeda_Iron_Formation
1747,610041.43830632,7422320.05833495,463.0,Boolgeeda_Iron_Formation
1748,609176.03956669,7423054.58976997,442.0,Boolgeeda_Iron_Formation
1749,621491.283799019,7452073.533819565,653.0,Wittenoom_Formation
1750,622514.9495444,7453454.16062569,635.0,Wittenoom_Formation
1751,622995.78058718,7455004.16094649,711.0,Wittenoom_Formation
1752,623607.47966016,7455994.15139111,666.0,Wittenoom_Formation
1753,625900.123861324,7456838.047886957,713.0,Wittenoom_Formation
1754,626420.89893879,7458155.58259554,816.0,Wittenoom_Formation
1755,628652.65741928,7460746.56776959,700.0,Wittenoom_Formation
1756,631480.7994066,7461653.90255124,677.0,Wittenoom_Formation
1757,632554.99956091,7461527.31883142,674.0,Wittenoom_Formation
1758,634016.1693896999,7461213.76961157,679.0,Wittenoom_Formation
1759,636912.84936763,7460535.78113162,671.0,Wittenoom_Formation
1760,640167.42843047,7460225.208162401,674.0,Wittenoom_Formation
1761,643986.16216302,7460841.09215119,687.0,Wittenoom_Formation
1762,631369.74934371,7450585.67058974,641.0,Boolgeeda_Iron_Formation
1763,629950.84994198,7451264.23827993,612.0,Boolgeeda_Iron_Formation
1764,630074.22052313,7451613.76252497,641.0,Boolgeeda_Iron_Formation
1765,630978.99062712,7451613.74137273,612.0,Boolgeeda_Iron_Formation
1766,631595.97850687,7450667.679584401,641.0,Boolgeeda_Iron_Formation
